sub_question_id,primary_question_id,question,sub_question,vec_score,filter_pred
249101,849,我已经终止了。为啥还要交啊,我已经停交了，为什么还扣我的款,0.8926,False
186401,248,退出登录你看不懂？,你傻吗 看不懂我说的吗,0.6202,False
276353,253,46元骗人犯,你家开始骗人了吧,0.695,False
396802,557,那到40岁保费是多少,那到45岁要交多少,0.9028,True
364665,700,明天准备去医院检查,明天正好去体检,0.7853,True
20976271,20976271,什么截图？,有图片嘛？,0.7172,False
367723,2786,不会玩啊,我不会弄,0.7559,False
30892,2695,二维码我没收到,你有二维码没有发给我我直接关注可以吗？,0.7071,False
161551,408,感冒也能,感冒也可以？,0.9076,False
367723,2786,我不会截图吧？,我不会弄,0.6516,False
171997,501,你好，我这里有个保安五十多岁，想买意外险,30岁左右想每年都买个意外险？,0.7836,True
188640,329,你什么意思呢？,什么意思啊？,0.8109999999999999,False
326312,625,我现在买的这个,我现在购买,0.6396,False
229898,275,我这款保险没出过险，以后退险有没有钱退,买这种保险到一定年限有退钱吗,0.8773,True
126156,719,！你们总是乱乱扣费的,你们是不是强制性扣费的,0.7556,False
43357,623,怎么是空白的,点击 健康险了，一片空白啊,0.6581,False
238289,418,一家人都购买的话，有什么优惠吗,一家人都投保的话有优惠吗？,0.9557,True
408890,8,你们这款保险咋报销的,这个微医保怎么报销啊,0.8536,True
393283,977,亲在不，这款百万医疗，续保可以继续吗,您好！百万医疗险可以续保吗,0.8878,True
433064,892,怎么越来越多呢,这个保费怎么越来越高啊,0.8507,True
367105,277,我这个已经生效了吧,我们保的保险是不是已经生效了,0.8279,False
156552,141,请你回答我，我用了6000多有没有报销？,你就告诉我，剩下的九千，报销吗,0.7563,True
349317,579,不记得了,我只是不记得病史了,0.6349,False
349802,579,你指的投保前已有的疾病是哪些,3.1条款中的已患疾病是指什么，高血压算吗？,0.7657,True
436181,388,那怎么才保,怎么才陪,0.7816,False
423191,46,38元的,35岁，372元,0.6069,False
173928,501,请问一下我买的这份保险每年交一次保费，要交到好多岁呢,你好，咨询一下，如果我今年投了保险，要持续投多少岁？,0.8685,True
1323468095732072449,1323468092900917249,想问一下，我有一张87块的保单，还有一张是两百多的，两个是一个意思吗？,知道呀，我就一个保单，一个月怎么扣两次呀,0.7175,True
30675,348,怎么了？,请问好了吗？,0.5966,False
215136,1715,前面還的幾期怎麼辦,請問，這個險跟醫療保險有什麼區別,0.6161,False
176420,661,你好，有什么要求条件吗,你好，买微保有什么条件限制吗,0.9001,True
1323451658812592130,1323451658007285761,不是说首次1元   次月14吗   咋扣16,原先不是说每月只需14元怎么会收143元了,0.7969,True
188843,329,我没仔细看,我看了 没看明白,0.7145,False
326389,625,已经买了3期了,已经投了两份了,0.7974,False
402028,195,那我刚刚要查询一下系统说我还没达到退保条件是什么意思？,今天生效了，还是没有退单的窗口啊,0.7459,True
421024,46,我想问问这个保单是怎么扣费的,你好我的保险扣费是怎么收费的,0.8496,True
39427,597,这个都在网上购买吗,只能在网上进行投保吗？,0.8646,True
369726,876,保的疾病种类？在达到什么样标准才有保,哦，是那些疾病才是范围内？,0.7966,True
249085,849,请问怎么又扣我的钱呢,可是今天又扣费！,0.8097,False
271017,584,你那图在发一遍,麻烦你再给我发一遍关闭流程,0.6152,False
1294501326354259969,1294501326354259969,投保人周进，%%MTM2MzQ4NDQ2MTE=&&,%%MTg1MzY0MzI4NjM=%26%26保费多少钱,0.7141,False
1014,1014,10.2扣的，能不能扣10月份的全部,月缴中途出险是否需要补交其余月份未缴保费？,0.685,True
352213,579,体检有胆囊息肉,去年体检有胆囊息肉,0.9465,True
45254,623,没有保存进去,小程序进不去,0.6487,False
363146,579,不用手术，要定期复查,医生只是建议定期复查，都不严重,0.8243,True
178606,661,能买这款保险吗,能买这个保险吗,0.9586,True
397279,185,李娟，电话%%MTMyNjAxMDg3MzM=&&,李冉 classicalweixin 15013507675,0.7628,False
299687,1222,到医院后怎样才能做到让我的家人享受你们的免费体检呢？,我看买这个保险有一个免费体检的项目，是在哪里体检呢？,0.7877,True
229639,275,你们这个保单，以后能领钱吗,你好，缴费后，交的本金钱可以拿吗,0.8626,True
397346,185,乔元修 %%MTM1MjE2NDY5MTA=&&，身份证号%%MTUyMjIxMTk1NDA1MDcwMDE2&&，,微信号：gis050208999，身份证：230121198612103614,0.7240000000000001,False
409443,8,你这个要是说，我们也不知道怎么报,在这里买了，都不知道如何报销，,0.8122,True
271688,846,我扫不了啊,我怎么无法支付啊,0.7004,False
20976341,20976341,就上面那两个截图,5张图片,0.6601,False
412260,728,对医院没有要求吗？,对医院有要求吗,0.9428,True
144032,627,核实这个要多久啊,理赔审核要多长时间啊？,0.7806,False
46396,427,这个反悔期是什么时候的,买保险反悔期是多久啊？,0.851,True
20971811,20971811,什么帐号,我的OA账号是什么,0.7354,False
1296386899079745537,1296386899079745537,我想问一下，信息透露安全吗,我的个人信息会不会有泄露风险？,0.7477,True
230430,275,不出保险费,不出险保费？,0.7017,False
232352,216,不要课程,我觉得我不需要专家门诊,0.6187,False
123153,804,这个保险和商业险有什么不同,这个跟商业保险有啥区别？,0.9112,True
397370,185,保单号：%%NjAwMjYwNTEwMTMyMDIwMTU0&&624847751186,"周立颖0
投保人王震21028119840817881x13664239959",0.7651,False
20975677,13003234,廖凤英  %%MTczMDY1MDI2MjU=&&,廖清廖老师，这个验车里面，其他指啥？,0.3913,False
406477,438,一万以下不能报销吗,一万以下不报销吗,0.9859,True
136979,617,我手伤了能报不,手意外刮伤了可以赔偿吗,0.8145,True
41305,488,然后等保险人员来核实吗,到时候有专人上医院核实吗,0.7951,True
355685,579,有一两个不符合健康告知要求,不符合健康告知的哪一条,0.7882,False
360031,579,小毛病只是指我截图的这些内容吗,你好，“健康检查异常”具体包括哪些啊？泌尿系统结石算不算？胆囊息肉算不算？,0.7004,True
127082,657,保单号在哪我不知道,我怎么知道保单号,0.8186,True
354726,579,手指断了,膝盖韧带断了,0.7639,False
276768,253,当时是试着弄得，也不知道是什么险种,维保也是才出来不久，就是不知道买起稳当吗,0.7001,True
276343,253,这个微保是真的吗,你这保险是真的吗,0.9677,False
346648,823,继续买后面是不是会拒保,次年续保会出现拒保吗？,0.8288,True
397346,185,身份证 %%MjIwNjAyMTk1NzEyMjcwNjIz&&,微信号：gis050208999，身份证：230121198612103614,0.7243,False
397381,185,马正国，身份证号为%%MzMwNzI0MTk2MjAyMDk3NTEw&&,高洁 13695329195  微信号：461682183  Jill Gao,0.7854,False
364848,700,都是基础的体检吗？,都需要哪方面体检,0.8324,True
333990,315,你不是帐号信息,我的账号怎么和泰康账号链接,0.7406,False
401998,195,他是这么个情况系统说抱歉还没查到符合任何退保条件,我要退保，刚刚莫名其妙的扣我款了刚咨询了说可以退保,0.6709999999999999,True
164841,50,处理好了，谢谢,已处理好，谢谢,0.9359999999999999,False
384470,454,我本来是预约太原植物园的门票，怎么就投保了呢？,你好，轻松筹怎么只能给我自己买？为什么我老婆微信上没有这个保险？,0.6858,True
428,428,我买了这个保险还需要买别的商业险吗？,买了这个产品还用买其他保险吗？,0.9437,True
1055,1766,这个咋停了,请问这款保险什么时候结束,0.6648,True
1300720805551669250,8,\申请理赔方式，①您可以在“微保”小程序--我的--理赔--我要理赔--选择种类--点击页面下方“我要理赔”，在线填写申请理赔信息及账号信息，并上传理赔材料。,点我要理赔，没有特色渠道理赔,0.6995,True
178133,661,0,0岁不能投？,0.4368,False
366032,761,没找到有关信心,对泰康一丁点信息都没有,0.6361,False
50933,915,尽快办理吧,麻烦尽快处理,0.8205,False
177579,661,我是可以报的撒,我这是可以投保的吧,0.7802,False
448303,763,查了没有,看可以查到吗,0.6325,False
20114,421,我没有钱去投保,那我没有那么多钱治疗,0.7878,False
440091,423,有没有意外和医疗都在一起的,有没有意外险跟医疗保险一起的,0.8435,True
468898,153,在线填写申请理赔信息及帐号信息,通过微保平台在线报案后，如何上传理赔资料,0.7647,True
401178,195,那扣钱都有两次，一个87块的还有个两百多的。,今天自动扣费一百三拾多元，而且以后每月都要扣，所以退保。,0.6617,False
165683,50,那我就等您消息了是嘛,只能等您这边通知咯，多谢,0.7731,False
397381,185,孙晓敏，%%MTM5NTIwMTM5NjA=&&，身份证号%%MzIwMTIxMTk2NjEwMTk0NTQz&&,高洁 13695329195  微信号：461682183  Jill Gao,0.7246,False
221445,510,我以前买的时候不是每个月扣费，11吗,我看有一个首期保费，以为是每月111,0.759,True
420083,46,可以帮我查询一下，42.50是个月吗,那你能帮我算算55岁大概每月是多少,0.6942,True
388720,104,2020/10/26 20:06:34  根据保险条款8.8条第9项约定，若因器官移植而发生的手术费用，器官本身的费用和获取器官过程中的费用不在保障范围内。,人体器官因疾病需要移植，比如换肾或者肝费用报销吗,0.8409,True
20976251,20976251,给我发个截图好吗？,给我发点图片吧,0.7919,False
1294501326354259969,1294501326354259969,手机号为%%MTMwNjU5MjI1MDM=&&保费大概是4Ⅹ143元,%%MTg1MzY0MzI4NjM=%26%26保费多少钱,0.8015,True
333963,315,问一下我买了多久了这个保单,帮我看看我买过微保了吧,0.7062,True
46425,427,十月份买的 我记得有后悔期,我记得有10天的犹豫期,0.7962,True
125061,586,我想咨询保险客户,我想咨询保险的,0.812,False
238696,160,因为我不会搞，要你等一下好吗？,嗯那明天吧，我让家人拍一下，因为不在我这里,0.6976,False
452357,200,已买有其险种,已经有了其他商业保险,0.9093,False
17231,368,不需要买同一种类的是吗？,需要买两种么？,0.7466,True
367481,2786,可以帮下忙吗,能帮帮我吧,0.7581,False
367712,2786,我就没有自愿购买,我没有要买这个啊,0.6049,False
248987,1016,医疗保险在哪里进入,住院医疗在哪里,0.7541,True
188640,329,你什么意思呢？,什么意思啊？,0.8109999999999999,False
384687,454,是我买的保险,给我老婆买的保险,0.6477,False
235819,723,我什么都没选,我没有社保什么的,0.555,False
388677,104,哦，器官移植本身就属于这个百万医疗里的免责条款,这个百万医疗 我看责任免除里手术器材不报销,0.8596,True
242377,709,百万医疗能续保多长时间,百万医疗，可以持续购买到99岁吗,0.845,True
280396,292,不合理吧,不合算呀！,0.6871,False
397386,185,%%MTMwMzIyMTk2NDA1MzEwMDE3&&常学东,钟东明 13391175611,0.5636,False
416127,823,我是担心以后交的越来越多   现在这一年我身体是很健康的,以后逐平续保身体指标随年龄增长也许会变化会影响续保吗,0.7662,True
20975621,20975621,我都不记得了,我不记得我买的是什么保险了，你能帮我查吗？,0.6585,False
2460,2460,%%MTMwMzIyMTk2NTAxMjIwMDYy&&于凤霞,guendorrisk与guendoritemking终保日期不一致-洪静霞,0.5208,False
1323468093605560321,1323468092900917249,这个月多扣了抬元0伍,投保到现在已经扣三期了，怎么回事,0.6504,False
144291,627,一般多久联系,一般多久赔付？,0.7624,False
434259,184,我再次投保,下次再问,0.6612,False
230294,275,没有消费过,这是消费的吗,0.7671,False
415319,80,你说报销那个 我最近很多中药支出能报销吗,我关心的是买了后再去医院开中草药可以报销吗,0.8516,True
378030,624,下次也没有,以后再聊吧！没有了,0.7433,False
50803,99,还有检查支出,像检查费那些呢,0.7813,False
166614,50,好的，我试一试，谢谢你,好的，我试下，谢谢你,0.965,False
383330,296,你们这个保险有等待期吗？,这个保险有等待期吗,0.9415,True
52126,289,是必须住院才能报销吗,必须住院才能报销吗,0.9842,True
16880,736,除了大病，其他的小病基本也就是手术，器官移植等花钱多一些,就是只要是器官移植的手术，不管是住院费啊，麻醉费啊，都不报,0.8115,True
325676,443,电话号码发给我,维保电话号码发给我,0.9264,False
449618,265,我继续投保怎么,怎么继续购买,0.8658,True
420866,46,每个月都要交42.50吗,每个月都需要交70多吗,0.9441,False
370884,2181,你也不知道吗？,你怎么啥都不知道啊,0.7711,False
204151,988,这个福利办的理赔是多少,我这份福利版，保障是多少钱？,0.7262,True
306963,867,如果五十多岁了有社保怎么说,五十多岁的如何够买,0.7291,True
323754,318,麻烦重新发一下小程序扫码图。,小程序推荐给我一下哇,0.7043,False
170757,501,这个交到65岁就不用交了吗,交到60岁就不用交了吗,0.9586,True
357078,579,肺部问题,他肝有点问题,0.6624,False
400885,195,你能不能帮助办理,你能不能帮我在线退保,0.8203,False
342023,384,你们广告上说可以垫付医药费是真的吗,你们这个可以垫付医疗费用么,0.804,True
382312,296,30天内不报销是ba,30天内不赔的意思？,0.8221,True
164887,50,就等通知,谢谢，等你好消息,0.6769,False
97609,498,年度累积免赔额是1万，是吗？,一年累计一万免赔额是吧,0.8949,True
178518,661,0--65啥意思,含60周岁是什么意思？,0.6986,True
420923,46,不是扣了228吗？,你好，保费不是300多吗,0.6589,False
356910,579,是问投保以前有过病史就不能保消吧,假如之前有过病史能投保不,0.8155,True
165153,50,打扰你了,打扰您了！,0.8748,False
448393,211,李英华办理退保，成功了吗？,请问我的保险退保成功了吗,0.856,True
137413,381,也就是一年内，累计免赔额只有1万，就是这个意思吧,就是全年累计一万免赔额是吗？,0.8398,True
307324,867,那咋弄啊,那怎么投啊,0.7701,False
189077,329,你们都不清楚啊，不可能啊。,你要负责给我解释清楚啊，不然要你们干嘛？,0.7217,False
448525,265,我没有开通续保服务,如何开通续保,0.8126,True
20305,421,那过后怎么还你们,如果支付的起，还要你们保险干嘛,0.6486,True
397381,185,闫立君 保费金额458 手机号 %%MTM4OTQwMDI0OTg=&&,高洁 13695329195  微信号：461682183  Jill Gao,0.8013,False
101469,183,有点问题想问一下,有点问题想咨询下,0.9662,False
406465,438,比如第一次感冒花了1万，不能报销,我生病了，花费5000左右不报销,0.8289,True
469080,2901,刷脸刷不过去呐,怎么会人脸识别失败啊,0.7891,False
385581,454,自己想给自己投保，但是年龄不够,我想让我父亲也买，但是他已经60多了,0.7108,True
188054,1095,65后交多少怎么没有啊,但看不到65岁以后的费用是多少呢,0.9025,True
189092,329,我好难表达,好难看清楚哦,0.7947,False
177849,661,17周岁,1周岁,0.7761,False
124700,886,你们这个免赔额是指在医疗保险赔付后再免赔额1万吗？,你们的这个一万元免赔还是在医保报销之后的费用里再扣除一万元免赔后才报销的吗？,0.8823,True
1323451658812592130,1323451658007285761,上一个月说第二个月只要14元，现在怎么扣了我107元,原先不是说每月只需14元怎么会收143元了,0.8692,True
437424,423,是不是有一种险叫保5万的，保5万的。,你们有没有就是，比方说一年交个1万多？然后，交十来年那种,0.6918,True
203855,481,我想截图你看看,我把报告给你看看？,0.6663,False
613,613,到哪里去同意呐,我在哪里授权微保呢？,0.5933,False
188640,329,什么意思呢？,什么意思啊？,0.9622,False
423898,2023,我买的保险从哪看,我买过的保险怎么看不到,0.8528,True
20085,421,那要是出院没钱结清给你们怎么算呢,如果有病了，没有钱治疗，怎么去你那报销啊？,0.7812,True
126852,657,我刚买的保险  从哪里看到,我刚才买了保险怎么才能看到呢,0.8454,True
234702,723,如果没有医疗保险怎么办？,请问没有医保怎么办？,0.8936,True
430467,900,垫付的过程需要多少手续费,医疗垫付，需要什么手续,0.802,True
46353,427,我已过了犹豫期对吧！,我现在应该还没过犹豫期吧,0.8022,True
268317,100,下想继续买了,我不想续保了,0.7456,False
410527,8,那咋办呢？,那我怎么报销呢？,0.7051,False
442071,1133,哦！接受。,哦！理解了！,0.8165,False
173173,501,那要投多久,需要投保多久,0.9153,False
397366,185,%%NjAwMDAwNTEwMDEyMDIw&&1E0110226810671，电话%%MTUyNDQwMTcxNjM=&&话,文中奎电话15o1399635o,0.7313,False
418379,46,118.5是对的,是八十块吧？,0.5718,False
407407,438,花了几千块钱,几千块钱的能不能报销,0.6738,False
20976204,13003224,我这个是续保的,我也是要续保,0.757,False
397346,185,身体证%%MzcwNDgxMTk3NTA2MjE4MTI2&&,微信号：gis050208999，身份证：230121198612103614,0.7088,False
71481,1830,不是说微医保6OO万吗？怎么说产品,还有你们的广告 600万什么600万,0.7596,True
369254,876,我己经领取保险了、都你什么病,想给父母买   都是包括什么疾病,0.7495,True
246135,1654,能帮我看下续保成功了吗,以后在哪里看有没有续成功啦,0.7866,True
382325,296,没有冷冻期吧,没有观察期吧,0.7547,True
44277,623,还没有投吧,我还没有买上呢,0.7612,False
452470,200,保2个一样的了,投过类似的,0.6388,False
401681,195,個人原因,个人原因，退了吧,0.6607,False
205321,269,就是查一下谁的名字,我想知道我投的保险叫啥名,0.6525,False
299585,287,我想咨询百万医疗险,我想咨询百万医疗,0.9790000000000001,True
404095,684,到期是不是就自动没有就,到期了就没用了是吗,0.8267,True
377905,357,我记得是一个月呐。还有就是我在这个期间发生大病好像还有一个免赔的时间？,请问这个重大疾病保险，说是有一年，但是有三个月等待期也算里面吗？,0.7864,True
4003505,4003505,2个都是免费的吗？,这款产品是免费的吗？,0.8152,True
350449,579,为什么不知道我,那你知道我们有没有病啊,0.6048,False
216592,805,我在社区交了今年是360,在社区办了一个每年80元的保险,0.7426,True
368362,587,就是这张单。你清楚吗？,你看不到吗？,0.6554,False
406879,438,不超过一万块钱，不能理赔是吗,不超过1万不能理赔吗？,0.9395,True
320498,226,你们不退款的话？我会投诉的啊！,明天还退不了我就投诉你们了,0.7934,True
20976871,20973091,嗯我看了一共就四期,我总共交了多少钱啦,0.6094,False
283985,368,你看保哪一种好呢,给父母买哪一种好,0.8267,True
91415,919,调整要事先通知一下嘛,上线了可以电话通知我么,0.6483,False
179037,661,除了年龄有什么别的要求么,如果给父母投保，除了年龄还有其他要求吗,0.8348,True
446257,734,你能说下500万是怎么回事嘛,300万是怎么回事,0.8142,True
52137,289,请问是一定要住院才有的报销吗？,请问是只有住院才能报销么？,0.9573,True
326014,625,我上个月都已经办理了,我年前已经投保,0.8414,False
20976251,20976251,这个图片扫一下吗,给我发点图片吧,0.6543,False
87291,395,上个月也这样说,前几天验证过几次都是这种情况,0.6376,False
399277,445,从什么时候开始的呢？,啥时候开始的呀,0.8241,True
2092,891,就是保额太低了我不要了,你这个保额太多了,0.7094,False
314691,581,我前三个月刚做完左脚取钢板手术,去年九月份做的微创手术,0.852,True
409247,8,投保以后,投保之后怎么报销,0.6857,False
388756,175,那就是说我如果第十六天就不能退保了 为什么发生病了 那发生病了就可以赔了是吗,那要是投保第三天就检查出疾病，给予理赔么？,0.7828,True
326495,625,我买了4款产品,买了两个,0.7090000000000001,False
139625,381,我一直不能理解一万元年度免赔额,我还没搞懂一万的免赔额。,0.8375,True
266140,1023,重疾险直接给付的保额和实际治疗费用是无关的？,重疾险是直接理赔上面相应的金额，治疗过程所花的费用没有保险的吧？,0.8715,True
450507,126,应该都是三十天或都是十五天吧？否则不是不平等条吗,您好，我看其他重大疾病保险可以到期后半年内还可以报销，你们这款只有一个月吗？,0.6855,True
417325,287,一百万医保,百万医保,0.8348,False
115280,31,抗癌、医疗、重疾、新冠,600万是包括重疾，一般疾病，意外住院？,0.7044,False
177500,661,投你条件是什么,投保的条件是什么,0.9159999999999999,True
248962,1016,一百万医保那种,600万那个医疗险,0.8663,False
449541,265,那及续交会怎么,后期续交怎么交,0.7449,False
325345,443,我要个人工电话,我要人工客服电话号码,0.8798,False
293173,11,怎么没有体检套餐,你好，体检卡怎么领,0.8835,True
326305,625,我已经交啦。,我已经投了,0.8249,False
463989,298,我的右脚脚踝开放性骨折 这个可以申请理赔吗？,半月板撕裂  还伴有囊肿这样的可以申请理赔么,0.8255,True
357454,579,前两年意外骨折。前三个月腓骨取钢板手术,5年前膝盖不小心撞破了玻璃，半月板受伤，做了切除，一点点。,0.8557,True
401107,195,三期的，退30元，信息对,我这个月扣了48元，上个月扣一元！怎么才能退款了,0.7402,False
307587,867,我怎么办呀,怎么办理呀,0.8087,False
239448,160,228的。,好的一,0.5341,False
371664,733,百万重疾,重疾,0.7603,False
97997,268,确实没有仔细看条款 还真是不平等条款啊！公司可以三十天内反悔 客户只能十五天内反悔,那你们的宣传是否有误导消费者的情形呢，因为你们对可能出现的情况没有作出明确的说明,0.6976,True
179290,1705,我同事买的你们保险一月元钱,"我在泰康线下也看到  这个类似尊享
    但是价格差了一倍",0.7571,False
326497,625,哦，因为我之前在泰康上过保险,我之前买过很多泰康人寿的保险,0.8596,False
196967,745,你们百万医疗险是承诺续保？还是保证续保？,百万医疗续保，是保证续保吗？,0.9357,True
75268,472,这是行业惯例吗？这么精明的条款,你们没有文件的的支持仅凭您所谓的医生就说这样的话你们是霸王条款吗,0.6614,True
1294,1294,你们发来一张保单停效提醒是什么意思，是不是已经停保了是吗,保单效力中止在微保上显示为什么状态？,0.7016,True
438456,423,你们还有其他保险品种吗？,你们还有其他产品吗？,0.9648,True
11205,1054,客户三十天内发生病了 你们可以撤销赔偿 这不是相当于反悔吗,"90天内诊断出来了，我可以在90天以后再理赔呀
不就符合规定了吗",0.7038,True
230323,275,这个保险最后要没用退钱吗,买保险的钱以后没的退的吗？,0.8945,True
162709,726,这个交12期保多久,这个保险保多久？,0.8683,True
1422,1422,现在我们单位的药费保销也是在泰康养老上报,假如有的用药发生在院内，有的药品需院外申请直付，保险金怎么计算？1,0.7659,True
469597,657,我的保单怎么看到,我的保单怎么看,0.9706,True
230323,275,这个保险最后要没用退钱吗,买保险的钱以后没的退的吗？,0.8945,True
386810,809,这个等待期是？,等待期是指？,0.8838,True
20975131,20975131,领取礼品的二维码找不到了,400元家政券我刚领取成功，页面关闭了，在那里使用啊？,0.8323,True
216686,805,是你上面发过来的图吗,给您发图片这个算社保吗,0.6931,False
326575,625,我就扫码骑了个单车稀里糊涂就买了,今年八月腾讯内部员工开放的时候 我就投了,0.6881,False
170632,501,这个交的有年限吗,这个保险有交费年限么？,0.9085,True
402147,195,怎么能不用保,可以不保了吗？,0.7045,False
172042,501,每年都得交,每年都要交吧,0.9437,True
214215,894,我有买的这方面的保险,我本人有很多商业保险,0.8045,False
306727,867,就是买这个,我就是买微医保,0.7444,False
413644,893,根据年龄递增吗,保费是根据年龄递增的？,0.9129999999999999,True
407862,1060,领取礼品二微码,我要怎样才能领取100元的微信投保奖励金,0.7965,True
54759,195,我之前买的重疾那种可以退多少,我买了一个重疾险，说是如果退保，这个钱还能退一部分？,0.8029999999999999,True
276133,253,你这骗人的骗谁呢？,你们是骗子怎么办？,0.8455,False
26584,637,是特殊服务还是几个特殊疾病,你们有什么重疾服务,0.7209,True
87378,395,我以经输入了怎么没动静啊,你好，我把信息输完整，为什么提交不了,0.6977,False
110979,119,我都连续交了三个月的钱了，为什么一个月比一个多呢，,我想问一下，我和我爱人一起投保的，为什么第二期交费不一般多,0.7851,True
276554,253,这保险是真实的吗,你们这个保险是真实的吗,0.9616,False
386392,454,我给我家人投的,我帮我家人买的,0.9029,False
189018,329,我不是文化。不知道怎么学,我没文化还是不太明白,0.8064,False
390921,336,我买的微医保多少可以报销,这个保险多少费用可以报销,0.8601,True
188779,329,我在看理解程度有点慢,太抠字眼了 没有人解释 看着真累,0.7666,False
368362,587,你那里应该能查到吧,你看不到吗？,0.706,False
239420,160,这是我的,好的，我的也是这个,0.6215,False
221120,766,特殊服务么是,特殊面诊指那些,0.784,True
381491,749,不要此保险,我不买微保,0.778,False
137287,203,结果你们对自己和对客户竟然是双重标准呐。关于不平等条款问题应该向谁投诉呐。道理是一样的。你们给自己三十天的宽限期缺给客户十五天,"呵呵！谢谢你的安慰，我更相信这是人为可能性更多！这个事情就过了
请告诉我上一位客服工号，我要投诉他的失职，其他客服有态度好的也有一般的，但都是",0.7241,True
354119,579,没有，就这个，因为生小孩来不及做核酸，直接拉去照CT了，就出了这个结果没有复查，一直身体没问题，现在都不感觉有事,一直有查胸片，去年也就是17年ct检查也都是没问题的，有具体ct检查单为证，显示一切正常，就事钙化了,0.7899,True
296437,279,门诊不能报？,门诊不给报？,0.9831,True
20089,421,那参加保险这笔陪款资金上哪去要丨,关键是我病了没钱看病怎么办，我到哪里可以借到这几百万先看病了再去找你们报销啊,0.6998,True
325746,443,打字太慢,在这打字太慢了,0.8897,False
276517,253,你好，这个是真的吗？,你们的这个是真的吗？,0.9414,False
443205,288,这个有什么用，不知道怎么我有这个东西,不知购买后有什么用,0.7293,True
447076,734,请问赔付标准是什么？有没有比例？,大病和小病的赔付标准是什么呢？有封顶吗？,0.7965,True
307963,867,什么操作，在那里点,在哪点击投保呢？,0.7328,True
452543,200,我们单位已经给员工买了医疗险了,我公司也给我们买了重疾和意外,0.8733,True
447,447,请问恶性肿瘤海外保险金是什么意思,恶性肿瘤海外医疗保险金额是多少？,0.866,True
189717,329,扣款不明白,不明白你们保的,0.6163,False
91688,229,我住院后在社保已结算  怎么办理微保赔付？,如果我就医时用社保结算，微保如何赔付？,0.7952,True
464380,298,我在别公司一直买着今天仔细一看，你们这险种我那都包括,好的，我刚看了下其他公司类似产品，像这么百万额度的，保费却平价的还没看到，但是好像这个产品只有百种重疾险，不包含类似50种轻疾？,0.795,True
186366,248,你是不是听不懂,你听不懂吗,0.8401,False
266644,991,还有一个问题，保的疾病范围包括原位癌吗,我只是问问你这个保险保障的疾病是不是包括原位癌,0.8274,True
276893,1787,为什么我每月要交46元,一元一月为什么扣二十多呢,0.826,False
408631,8,按照你们给客户的条款 十五天以后你们就扣钱了 那如果客户十五天后得大病 你们就应该赔偿了,或者比如说，我今天买保险，过三个月后在二甲医院查出我得了肺癌，那我怎么联系你们，,0.7702,True
20976367,20975301,怎么发送图片，没有发送图片的页面,验车照片上传后是这样，下面咋办啊,0.6306,True
276158,253,都是真的吧,这个微保是真的吧,0.8704,False
189042,329,不大懂，,不太明白，,0.9481,False
2049,2049,历史去过这么多,泰康在线的发展史,0.5905,False
332704,189,我帮我婆婆买的微保现在要看病要怎么弄呢,我帮我爸买的保险 但是如果过后理赔是以提供什么？,0.7329,True
336081,598,我的男性朋友,男女朋友,0.6676,False
420534,46,大约要扣我多少钱,我每个月要扣多少钱？,0.7868,True
31608,622,怎么进微信啊？,怎么关注啊？,0.7825,True
286877,743,请问，住院保胎如果超过一万块可以用百万医疗险吗？,人流住院小病住院，可以报销费用，买哪个保险好,0.8447,True
239581,160,好的，我操，作一下,好的，我去操作试一下。,0.8981,False
408649,8,再问一个问题、万一有什么病住院了、怎么申领费,你好，我想问一下发病时到哪里去抱销,0.7736,True
165212,50,哦！谢谢啦/:@)/:@)/:@),好的。谢谢/:@)/:@)/:@),0.9614,False
343078,384,重疾险报销是一次给付,重疾险是一次理赔吗,0.9118,True
430780,477,你笑啥/::-|,/::|有辅助你回答的机器人不,0.6804,False
276804,253,现在相互保已经被银监会曝光是违法行为，微保合法吗？,在轻松筹上投保后，保险公司跑路不认账怎么办？谁来负责任？,0.7711,True
465366,298,电锯伤可以报吗,摔伤的给报吗,0.8338,True
307592,867,自己弄的,怎么自己买？,0.6128,False
254322,297,我的社保只报了一半，还有12000没报,一万二，被社保报销还剩下8000,0.8307,True
1549,1549,你不是被授权了吗？肯定能一次性查到,你们确定不是骗子吗？日期都错了，现在才2019年的4月，怎么可能提取预知病情啊（理赔案例的流程）,0.7112,True
409372,8,那如果我投保的人有住院医疗，你们那里会有显示吗？，还是我们自己打电话报理赔,假如购买方（当事人）有问题，是给泰康报案，还是/:?,0.8219,True
326012,625,我交了三个月,投了一个多月了,0.7221,False
467373,142,请问您微保这边报吗,咱们微保可以报销么,0.7158,True
442912,174,退保的同时保费也退么？,那退保的话退保费吗,0.7809999999999999,True
405122,593,历史20年前的，我记不住了咋整,大概是2011年左右，但具体时间要看病历才能确定,0.7383,False
46426,427,怎么时候是犹豫期,犹豫期是几日,0.8293,True
388740,104,请问射频消融手术可以理赔吗,你好，如果心脏做消融手术这种在报销范围内吗？,0.8665,True
445118,288,包括些什么,都包什么,0.7724,False
92408,229,我用了23000,医保报了2000,0.6014,False
183343,294,我买的百万医疗险还在不在？,问下我买的百万医疗，包括重疾没有,0.7039,True
418367,46,17.5元每月,3.15一个月的,0.7524,False
464168,298,其他也行,其他的疾病保可以吗,0.6466,False
3829,623,还没有做,我这个还没有呢,0.718,False
